node	degree
34480	5
20862	21
54242	8
24592	13
4643	42
28408	23
35861	32
11920	11
30773	35
54747	13
49020	21
8462	19
47603	25
42162	13
32047	43
24800	45
21610	11
17261	27
35518	8
41753	14
27934	16
46531	3
55753	5
57120	14
51561	19
23059	62
53857	18
12599	14
27509	19
43190	15
4082	36
2519	11
18633	24
41434	12
36426	7
39570	9
3080	5
16514	30
2609	7
16433	9
6048	5
16145	1
20381	12
33950	4
53439	7
1941	11
18882	6
32559	13
45873	15
1319	38
27366	44
15709	56
29330	7
15806	16
50194	53
9139	18
42630	24
46524	3
2709	4
24866	8
496	6
52756	4
19241	31
6401	33
56533	28
45071	12
34474	11
53984	9
696	2
7396	18
57361	5
40355	15
5321	24
15746	4
15160	4
29413	16
54046	33
26348	30
11914	18
19616	36
44571	29
25828	49
3808	27
28892	38
10563	31
42841	43
19901	39
31719	45
32721	45
8416	49
57693	26
37576	14
41814	60
14282	30
24018	31
21118	20
30172	22
46609	9
18801	27
50305	29
41834	19
9033	5
17815	14
13136	3
20736	2
51395	10
33839	49
6269	11
30286	3
34167	21
2533	46
54202	29
46500	30
1430	21
17063	18
41513	20
50515	35
14977	13
30271	43
55785	50
25915	82
11719	30
39197	10
22448	10
30546	37
14332	15
55744	19
5433	26
27589	35
14299	22
31080	31
43153	40
33203	10
3233	16
17087	30
45921	14
31307	18
54246	16
24973	43
57318	16
50137	13
17498	26
25952	27
58382	28
10632	29
40260	19
11163	35
7404	20
45864	16
35240	20
42198	49
9541	38
36491	34
48945	30
22923	2
53691	20
58253	20
10740	24
14115	17
3231	18
10986	2
50453	7
20023	34
39716	29
50150	22
12913	30
3079	41
15057	32
3698	18
17423	11
36935	25
42588	23
58063	13
5653	23
3537	11
17025	35
24108	33
20859	48
47071	27
21758	53
36302	26
22332	20
4484	27
2175	11
36390	17
11152	19
52412	11
3480	34
42489	13
31996	19
13332	16
33834	4
31158	34
19008	64
32042	19
49473	33
47620	12
2033	29
5121	8
44120	22
24147	22
9133	24
21461	21
23719	18
42085	13
30533	9
53284	44
41870	29
43424	28
35499	13
23044	15
38557	17
29296	45
36777	18
47281	27
54353	21
40685	7
35060	15
20725	7
39211	19
22872	51
16653	12
37470	21
7360	7
42901	8
41037	48
7900	48
11601	8
31855	27
8424	17
48072	35
23195	17
34579	13
11602	17
16153	18
27230	8
26929	45
32513	8
5546	74
5971	9
21798	30
39923	30
23313	33
27388	51
51602	39
28921	23
24535	18
51576	25
6938	3
16419	23
53496	25
45410	23
9958	15
20846	24
41993	17
15688	23
50244	30
103	5
24944	27
46537	14
18639	13
550	44
33179	20
17112	30
10622	26
57513	19
5032	32
41773	12
16477	34
28858	19
48239	16
20390	21
49035	29
6800	23
48470	40
19507	13
50886	12
54406	18
35451	46
1895	2
43274	8
46140	7
7405	33
27304	17
54750	18
15739	31
39859	8
20575	21
13845	14
25198	53
19603	9
658	22
54539	17
5063	13
37391	18
19071	27
2734	14
40462	19
5382	19
45466	13
19200	36
45422	11
4656	18
50187	31
46569	20
44576	18
22419	23
3619	21
33506	17
4472	7
53049	8
11906	18
49315	16
15766	18
47813	10
46069	8
49394	7
54877	33
21831	29
33554	21
51582	25
4012	68
27211	47
5637	4
44516	30
48074	35
24689	36
44037	12
22151	9
28597	31
10371	12
14110	23
56165	17
38044	68
13326	8
52987	12
57639	6
10098	16
42443	29
10337	14
42449	12
20267	37
44229	16
457	44
30333	9
6200	31
7738	8
42009	6
1387	7
19367	9
32576	13
30569	56
46219	17
57515	12
41097	33
4290	47
40823	74
32921	13
6074	28
43797	3
54436	6
17577	21
53552	18
20382	7
18819	42
23857	20
57733	46
54464	25
53570	20
25292	3
27014	2
20747	35
46789	22
11924	2
21342	8
55952	41
42927	22
52368	7
51528	40
8907	40
35636	61
19361	10
10464	21
42671	24
5968	15
57739	28
14041	11
17606	15
49019	35
49226	25
43582	22
45713	11
43191	31
49531	66
51416	43
11429	19
48538	23
15745	14
14354	12
38001	25
22681	34
25761	27
24830	60
21439	28
33818	32
30472	25
48686	18
20943	51
38364	22
35548	44
16159	20
1625	54
19848	37
21036	11
39727	7
55632	23
33174	12
27475	37
37870	6
53862	12
12966	8
32580	12
24234	53
36936	16
28065	10
24168	12
46896	19
15281	16
25765	28
29637	45
57490	29
13788	13
27243	19
34900	23
54795	8
10795	7
12568	8
17303	31
43640	20
1695	27
50397	16
25890	11
30432	9
56900	13
34972	22
53918	29
23768	38
21312	7
24339	17
28936	34
31513	7
31292	4
58365	7
6419	52
33072	18
16283	38
17842	12
45236	25
13577	9
43414	31
40784	8
32818	19
12601	17
18469	11
32989	10
36360	23
21309	13
22090	13
57893	6
55169	8
2405	14
29999	18
44099	20
37184	21
18881	39
44797	9
3191	10
31688	25
50079	10
27640	15
17490	28
52084	20
55829	41
20106	35
24828	12
51762	13
2899	28
33207	17
46083	37
13015	18
48164	24
48448	13
24324	32
22706	19
16328	11
7119	11
33373	16
28249	11
47175	49
20247	18
28093	4
17541	10
58321	16
55392	32
11492	47
21475	15
9188	36
11815	35
6960	22
56245	2
4873	12
42111	12
52132	19
19117	27
47169	15
21652	33
1981	14
48484	27
22175	30
45714	36
39697	18
43370	29
2592	73
22159	12
12222	24
28853	28
44775	59
829	29
30940	22
44799	23
28345	30
26909	24
56391	7
3332	4
48636	10
10420	9
19706	8
18601	9
56482	26
28177	23
32579	22
9029	26
41761	24
35076	7
24494	9
47702	43
26888	16
30957	30
13643	28
7434	21
29047	7
15607	15
48064	7
15455	8
17829	49
30997	19
26961	28
23776	33
43819	2
25713	5
37407	23
21517	26
9595	9
5668	14
12957	28
27130	23
31048	10
35971	8
57377	33
4725	3
13544	12
37227	12
11360	22
45958	24
38150	56
46885	20
29069	48
5777	22
16771	38
48594	19
3717	48
34470	13
15817	66
35773	18
23549	12
14781	17
2948	18
51005	8
14607	5
7861	6
17970	15
55928	21
53331	30
50566	10
40255	18
14627	24
8377	30
50517	3
53921	8
56471	21
10091	48
22230	17
14091	37
14745	12
23397	35
51237	34
9039	4
8559	29
41806	10
35380	24
54633	12
46087	25
54725	10
19041	13
52267	42
32264	34
20141	25
42612	24
33777	72
54678	28
37696	17
43006	23
57191	15
6410	44
718	18
9293	10
29641	30
55099	88
18946	11
12663	8
21720	26
11309	12
7497	22
29197	32
42399	4
14027	67
10669	12
15009	15
6084	28
26149	36
52050	42
27965	26
49201	7
8	21
11620	16
9220	16
52061	33
43512	13
6843	55
39324	30
43829	44
2515	11
1124	15
46129	4
40071	4
28405	21
58371	3
17729	49
20814	33
53430	62
48342	32
36325	24
25945	27
37054	23
56175	7
54891	52
18146	4
55733	52
11634	22
22516	20
29666	27
16876	20
6949	35
47688	56
46556	12
17611	11
54138	27
16115	3
31061	5
26193	5
49016	16
20076	19
12271	16
20419	15
12955	10
30201	12
39909	20
4394	7
45903	3
34188	1
15179	10
9878	13
36333	20
4969	44
8345	4
16670	10
26264	5
34487	8
17572	53
19163	5
7578	36
22279	20
3344	14
37150	42
54629	38
51733	33
4237	17
58263	25
23049	8
25960	17
57717	24
8126	18
50510	4
23011	20
56959	19
26430	6
42902	4
32116	30
1185	23
53704	10
2968	9
41934	30
46902	17
9265	4
44317	9
2693	51
18063	34
39904	53
15855	10
31971	20
31977	6
22837	7
48485	9
17548	34
19913	17
19615	7
29708	72
49834	14
25994	16
10402	36
15403	9
42711	20
15742	18
10994	10
14108	13
28287	19
35127	15
40406	6
23266	47
56530	4
39060	26
40728	18
28314	44
52052	25
45642	7
20809	25
26085	19
635	13
43913	8
25385	37
42232	20
11947	16
40069	47
22659	12
7932	12
56989	27
18314	10
13361	17
26678	39
3436	65
45704	28
39505	19
49303	9
47869	4
30898	17
9221	11
18686	40
40550	2
39919	25
16380	18
10822	18
284	18
35147	5
30484	3
38953	17
20418	11
9396	29
30329	33
35123	18
35109	21
33783	27
44450	15
57974	41
20334	20
27787	32
13413	10
29063	19
1960	38
4255	26
14568	12
36822	18
25796	16
3478	22
3623	28
55357	12
23822	20
15463	20
957	33
43309	25
44792	28
15306	4
42310	9
37041	11
23539	45
20898	35
55104	34
343	14
55670	26
53004	19
55286	24
2387	15
57768	6
51782	22
39734	15
48476	9
18307	6
35843	6
46117	7
6223	11
13144	15
27946	8
26938	2
2672	59
27566	13
57711	16
8747	11
47627	12
29004	58
21522	19
44591	2
31454	8
28169	22
42997	28
44474	15
47283	35
4429	25
25013	27
24779	34
49416	17
32270	34
58320	27
7218	8
25274	30
8843	6
31256	13
12932	31
43759	12
46723	13
53161	24
33148	10
25527	29
57408	22
56365	15
28939	7
34815	38
37160	25
29485	49
26789	17
39739	39
52667	13
1072	10
10789	8
49317	10
30605	47
35167	6
23095	14
16061	64
35582	29
38304	7
5038	7
56090	11
34456	35
46447	12
22066	12
46224	66
15178	33
46498	9
23916	15
21363	10
49002	7
3296	25
5533	33
35790	20
34485	19
29209	19
49652	15
36808	47
29449	21
25643	15
43361	13
41210	38
15430	11
54030	6
53043	14
46109	20
16409	9
56570	7
8948	24
33067	6
24261	32
46432	21
53911	31
52343	16
12139	19
53996	14
42362	48
547	9
34273	6
44530	23
46662	6
47083	41
55852	18
31863	17
31546	4
36815	2
7226	6
12225	5
10891	38
38724	5
26235	11
37039	17
21052	12
23682	12
37967	27
2720	22
42506	16
17451	20
45378	17
15541	23
42402	26
5096	38
15008	23
2817	9
10797	9
8808	47
30970	29
6139	11
2807	14
51720	40
16583	26
53642	11
181	8
22492	42
4701	15
53825	21
5123	26
24340	28
33083	30
44602	30
43706	14
25833	21
55291	29
48771	4
42543	1
31182	7
50660	22
47985	28
18364	19
36334	47
27404	23
8581	49
19668	21
31626	31
35234	27
30000	13
8966	18
52807	12
1725	27
56684	23
53646	36
45077	8
58255	15
564	6
49654	7
57677	20
20010	14
21354	9
15705	22
27703	19
55043	30
19798	4
36179	28
43332	6
22669	27
8131	15
54940	37
42445	22
39433	42
37709	18
45844	11
14122	24
13599	37
15106	11
52231	27
56813	14
10700	19
32722	31
28347	12
3602	30
21680	24
5311	39
42749	4
23848	14
400	30
1362	56
51393	22
32138	7
22962	34
2002	10
25955	25
23851	43
49480	15
20643	17
15784	53
9453	21
3107	31
29933	31
23343	29
41243	33
4872	6
27199	7
56229	5
9061	2
50411	9
11956	44
57704	43
44663	37
31431	17
53945	39
52903	27
35189	54
44983	23
55027	23
42508	26
7539	22
28207	29
25222	21
47133	7
3941	18
38208	54
28698	18
2140	4
40038	43
50326	67
11812	13
55140	18
27837	20
43138	25
18006	17
29858	12
1955	8
20167	21
54931	14
25047	27
48914	21
50227	13
41478	17
45361	12
20914	24
21106	20
35120	50
29630	23
39281	26
913	26
48918	16
20235	15
23441	1
49043	6
43710	1
28202	1
1397	21
18986	27
43863	17
45998	13
14764	21
57090	20
24900	13
42830	9
34755	23
54642	46
6282	8
16636	21
31805	29
23567	28
1497	22
20878	24
17096	22
33846	6
53842	6
26709	18
52493	14
46722	32
43995	39
39754	2
38716	16
35220	21
15081	11
56070	25
1483	9
17921	74
39301	12
30290	5
54395	17
47049	10
41553	18
40718	7
7688	17
53550	24
4936	40
52203	23
10626	23
4046	14
3749	6
56584	6
29311	10
7621	12
3217	11
14088	21
29187	25
42539	21
35472	30
53127	15
8075	43
58027	10
4130	5
16026	35
3305	63
21587	26
28226	35
54949	15
29870	13
47882	26
54659	57
11332	19
11503	9
55220	33
48391	16
26638	37
53138	6
54973	32
17925	17
16674	14
46033	3
55111	34
50479	47
28831	5
36124	42
49734	21
58128	23
41057	21
18349	5
30392	38
24306	6
24747	41
40875	10
50714	5
47799	2
35623	7
17761	13
34535	2
19784	30
21319	9
10238	7
16758	7
30474	37
3563	11
23143	14
22752	11
34768	8
24613	18
22519	27
21224	29
17883	5
49258	19
46196	24
52497	22
29118	24
56311	9
57705	6
52265	14
7511	31
238	16
29882	19
14962	33
20319	5
51098	1
118	27
47368	34
30774	10
54332	48
6857	35
4272	8
46070	18
9693	38
13301	16
17042	15
51609	1
57777	3
5690	1
45472	2
39890	9
56822	28
41523	14
43923	4
46256	10
9634	2
16103	5
28855	3
38883	42
36540	15
41435	20
57541	5
55560	28
6923	61
22799	26
56437	8
14193	5
35003	22
27447	31
131	19
11787	2
57915	17
4323	28
10217	8
27234	6
1301	30
3752	25
55964	10
34171	4
5849	22
17775	23
12830	31
55970	15
35203	24
35959	7
26134	77
36938	9
8632	9
4298	4
19749	21
40699	13
44202	28
49250	9
39380	14
44112	23
23132	12
54500	20
46747	30
44482	23
45930	34
26317	53
40290	4
26196	17
14080	27
2504	38
43245	20
37853	13
4043	24
53466	15
25227	1
55627	17
35332	25
48869	13
44152	21
8545	10
5557	32
56510	15
13158	32
14044	22
10678	11
49418	23
19821	15
48568	22
48158	17
58269	17
15151	28
22147	26
56740	11
46389	16
23651	13
40357	19
16445	14
57282	16
36582	55
4309	12
26618	12
53544	7
37761	18
47717	22
56974	17
32790	11
17212	3
30015	2
18574	22
56490	23
23085	78
30340	14
43125	7
53796	25
15517	4
7062	23
44006	19
49602	20
5795	4
33363	24
47123	37
31470	15
15685	24
282	30
35875	71
37049	17
25573	15
12756	39
13112	35
15653	29
37803	14
35179	6
43013	8
57382	29
30892	41
17278	12
31741	3
13512	7
47700	8
23548	4
29735	20
48925	13
36174	6
29364	48
30881	11
55155	32
11802	7
26994	42
54475	17
44287	17
34574	23
55436	35
554	8
42418	23
31558	20
20547	17
21880	18
42211	16
9885	28
35393	16
53046	18
22329	12
10316	48
27850	17
18285	42
2204	26
24251	1
13152	18
25895	11
12894	45
32136	42
52328	18
33742	9
4785	56
27699	40
5339	12
50064	6
9241	12
19717	23
43066	18
58037	20
47432	8
31394	31
16048	10
45237	14
1192	14
38924	13
17365	23
37738	9
18293	63
54258	25
11517	36
53384	14
13182	34
39771	10
34161	22
37899	11
43966	7
39753	24
16616	12
19495	13
18344	10
15608	9
20164	24
22948	36
23128	51
55138	38
7141	52
55378	3
27026	32
55340	15
20795	15
29903	15
35694	45
10679	10
6095	16
53113	7
38260	17
46449	14
26024	17
2070	10
42314	9
2151	9
12721	15
9822	18
33968	41
13447	8
33125	23
44737	27
8323	34
14737	6
33391	14
21498	30
19040	1
52064	16
45087	3
8428	36
9732	32
30830	12
38163	8
18572	12
49603	32
18516	19
31203	22
32698	13
8140	23
14658	13
11111	30
19021	4
19724	34
17996	17
50852	2
57678	1
13994	4
17448	4
36279	17
35285	13
13313	31
14998	6
15171	29
51785	13
41463	19
10785	12
32957	6
28559	4
33182	9
14166	9
22525	9
30926	32
27084	43
3234	28
7272	22
1353	20
31599	22
26933	15
27973	19
29714	5
6136	3
47913	13
11499	10
12698	45
47759	11
9225	31
12061	49
35619	27
5422	35
23901	1
19993	22
40555	16
20616	4
47262	4
45375	26
40082	4
20327	16
33005	11
50571	32
5981	25
55598	12
13831	32
30719	12
36	2
8528	3
14391	18
37584	7
37413	6
30074	3
29403	9
25049	20
42414	29
27252	19
51515	21
17698	16
21149	17
6208	25
44855	21
43360	12
7019	6
12102	15
46999	26
57950	10
30954	11
40433	18
21877	11
24853	34
39312	22
31667	14
10211	8
52223	13
12813	12
44172	33
51340	14
3484	33
11289	34
12926	36
17862	9
39547	15
33507	22
11250	16
30404	3
28957	27
22801	39
10326	39
7950	16
51714	12
50742	15
533	20
54656	39
37251	43
33013	11
26974	33
35317	28
53589	3
9076	39
4392	6
41085	7
9063	19
50713	23
56160	18
23182	16
27081	22
36786	21
49216	14
31861	2
31888	41
38734	27
31590	14
43498	8
52486	23
1457	21
5911	10
11483	24
7137	30
44299	27
31498	34
47715	15
37418	40
11803	5
55971	31
5851	8
48554	4
22911	6
24706	21
22290	9
1867	15
33393	75
858	17
43277	40
15138	13
26307	43
12660	29
31451	24
28977	22
6014	67
38447	19
42504	29
46092	24
30407	63
29539	27
50489	8
37919	23
27886	16
9778	12
37294	14
35163	40
47801	45
48727	14
57930	15
38838	17
34605	21
4678	24
52350	12
32133	8
6984	18
46329	23
33426	9
49440	6
21609	4
6980	22
26093	19
54833	24
45321	52
27782	12
30550	23
638	6
54824	25
13674	20
17853	12
30382	38
21311	14
50861	22
15386	24
36221	20
58210	20
3479	30
54197	12
32754	14
35160	18
3358	27
30948	14
42420	25
24610	34
38629	15
57496	23
2525	23
35617	25
12857	51
214	48
52403	9
38168	13
45213	37
13969	17
36867	10
30846	13
18134	2
32316	29
19972	29
54731	23
11524	6
50590	10
21820	15
49975	2
27069	2
42876	12
44193	52
39957	18
55225	9
14608	11
21170	18
12953	41
5043	23
39416	19
38	9
14668	20
50928	10
47629	9
9759	8
8379	15
4799	30
19855	39
18887	32
27586	27
44260	12
46097	11
31358	8
24369	3
42936	10
4188	6
41314	3
31457	32
10897	11
22308	12
36741	21
7653	32
34912	35
9545	26
285	8
30168	13
42614	9
34046	14
14682	5
8295	2
8303	9
55402	33
41466	33
12411	14
45492	18
25580	5
35653	17
46186	3
21991	6
13790	2
54958	2
41153	14
48379	30
29836	23
15694	28
860	20
34137	35
52176	4
7699	13
12807	25
13059	18
8168	14
49005	6
58228	27
19678	13
46143	56
26237	19
27516	26
46024	20
8595	14
25319	25
55095	14
18813	18
44503	14
58124	11
53483	16
29525	8
5504	13
38825	61
5119	30
12724	48
54031	15
46585	21
48318	17
38779	17
24873	33
2417	33
18869	7
48464	4
14753	19
52523	67
31868	11
4286	22
20961	39
4147	20
44554	31
39678	7
33516	6
49039	46
24113	16
41835	26
13570	34
26528	18
50746	26
36192	21
12475	14
5081	10
40708	38
40179	10
54411	9
44666	3
56376	8
49163	3
42715	50
23087	22
24142	25
28052	11
23426	17
46967	27
28039	16
37716	60
18615	15
57706	9
53091	15
34886	20
43997	14
25892	12
10428	6
41985	10
44461	38
35414	50
45170	12
38124	31
9379	21
53767	25
13637	31
44529	30
35569	9
21782	8
12870	10
35786	23
3510	14
8100	11
47830	30
19208	7
57117	18
34355	17
58195	12
27667	10
810	17
50530	19
1391	72
32035	56
15959	5
1340	40
4574	22
27019	9
30114	18
322	19
42439	6
19845	6
28138	11
24898	2
43771	14
20275	7
55770	4
28273	4
44973	22
27534	5
55232	5
34361	4
57948	15
21217	37
55738	9
13556	15
38971	9
611	24
18290	7
3029	5
40356	51
53847	9
9190	10
48242	9
36740	2
1451	5
25286	1
10355	7
51557	13
2773	7
39183	24
3500	1
50245	4
10543	71
45851	11
50235	35
20833	28
39531	34
43452	7
14875	17
10734	17
1628	15
27606	24
49533	6
25585	16
34509	19
1136	12
57579	37
11568	32
19555	4
55868	8
3444	17
25020	47
14620	11
42898	47
39180	19
13638	39
36869	14
35950	3
42634	16
28510	16
40101	8
30100	18
6011	41
53394	38
16246	12
27148	4
52584	23
5479	30
47706	9
37968	27
38331	14
5015	26
43523	16
16057	11
28313	5
7182	27
30069	8
23788	35
47982	4
51732	24
41669	18
9056	19
45220	16
12258	14
9858	2
56901	5
24710	4
30244	24
15544	7
46181	15
39045	16
10025	7
2323	9
23722	12
3797	23
3685	19
10419	18
30919	7
8894	20
16844	41
9620	43
19015	20
2353	28
24410	15
3677	11
19980	34
14077	25
57193	23
35524	23
35572	11
23543	41
55303	18
6242	16
52682	18
39151	18
39321	7
11066	18
31964	7
14765	12
47826	9
54371	10
17443	14
53397	13
14429	22
56185	15
1161	38
16012	16
57686	8
18797	6
17306	20
29651	19
31660	16
11034	5
22918	18
7276	38
15561	5
25944	6
43643	9
57692	22
55601	33
33107	23
53060	34
18223	12
56007	20
13128	23
34693	2
28185	23
51336	48
44534	14
40510	26
29960	43
14217	36
51077	2
58378	26
42255	48
45918	29
6992	15
17778	12
36337	7
55584	36
1251	6
28417	1
52188	6
5900	4
38699	3
22166	12
28158	4
1844	20
35810	21
41142	21
4582	31
30362	29
37718	55
11139	24
51088	12
45765	25
36243	11
5113	33
45746	25
32947	44
26011	16
34318	26
36724	26
29147	32
57041	18
2802	18
23837	28
43095	73
34830	23
8410	23
52002	19
54832	10
17866	10
29453	21
44026	29
25461	25
2079	17
19974	8
21545	14
4061	11
42083	11
22033	32
4455	25
40942	11
29772	17
1967	13
10345	3
55704	49
654	22
27507	16
51105	54
11644	11
2063	11
7149	10
42755	28
28937	6
1780	13
17933	18
24453	8
48815	8
10572	20
34916	22
34678	13
44086	8
11817	12
44809	18
13210	5
33342	10
38694	22
47728	39
48180	35
14544	22
18870	32
36709	23
3782	19
25016	13
55337	13
3031	3
55846	11
43876	23
38340	12
27145	28
56315	22
15154	16
13564	31
53785	65
26587	17
27848	24
43961	44
31887	10
57525	30
42416	41
32869	4
52529	74
42897	8
10567	57
20780	4
19712	17
51329	28
46036	4
42974	32
41086	18
45787	23
1188	20
17900	14
9982	25
46455	27
43745	26
41300	16
27236	8
6948	11
35746	13
48959	25
13404	44
32588	18
50604	57
4303	32
56134	7
33358	20
23964	24
31532	11
24863	5
14723	8
3451	17
48814	24
45011	26
13640	23
53334	17
9811	7
41074	16
52250	41
18481	37
31552	35
27713	7
9322	39
24457	20
13085	24
23037	27
18446	26
31801	10
53419	4
33366	11
6861	36
47591	19
27584	7
15552	49
5279	13
31618	7
27814	36
47733	13
19123	6
6735	15
34595	2
15676	32
15999	51
18144	53
34005	23
21	39
48409	8
32974	9
39177	25
43788	13
52542	23
20544	15
27076	20
56052	32
4325	5
32032	28
4390	30
47898	26
7590	20
43150	22
50192	16
52172	17
27432	2
28787	3
42938	30
32408	7
25922	14
37865	30
39776	90
39912	22
10123	11
22696	13
7387	8
16076	18
45275	20
52739	47
11795	40
15757	13
43270	19
27844	36
2467	28
2385	23
17624	16
10171	22
27869	55
33213	17
53456	18
37529	10
30865	12
1395	14
24659	13
5066	22
10349	23
31846	19
41395	34
3597	6
6677	11
29124	28
43683	34
28711	26
39529	9
27207	44
41838	17
46698	29
58167	20
25586	9
49685	6
5597	45
36328	20
34999	7
47902	5
57284	19
45326	21
46652	48
38005	29
529	24
18980	16
43266	16
12843	20
50280	16
54845	15
38826	20
50630	38
58100	14
32562	10
14233	26
48162	20
24126	4
53288	6
27461	12
56268	37
13389	24
2329	18
48618	37
29250	38
28914	31
10857	1
51140	2
47989	2
41950	14
36700	1
29674	60
35448	20
53399	11
38774	17
56579	9
38576	18
21755	53
41925	25
29455	24
25625	37
51913	11
10277	59
18783	44
36258	28
16281	8
25538	39
9405	46
15157	18
2382	8
4059	17
18669	3
56627	12
55625	11
31153	6
35082	29
26126	11
36406	21
26895	21
6549	10
43755	19
58363	8
15214	19
46731	32
13282	9
19184	9
30478	2
44295	5
48893	22
1214	58
31404	18
13488	2
26407	34
21392	15
33058	2
23480	2
56349	13
4925	33
13007	8
43328	22
57447	19
38140	11
55532	8
24395	12
38422	19
10239	80
42761	22
49746	11
23006	13
31419	10
28246	26
33690	29
35964	3
4378	23
32823	22
983	23
54698	24
36100	14
47505	31
35855	19
22028	32
4172	22
30626	22
13472	23
16483	8
23101	4
29852	8
29894	24
7223	12
50130	14
37560	24
18047	19
38325	10
45685	2
43892	15
32606	24
5936	21
31205	10
25840	28
50299	16
30955	10
34500	17
55136	13
8896	8
35075	24
38045	9
52167	25
46993	40
16049	29
30785	14
45437	20
3741	29
44862	9
28013	18
57549	13
23621	19
53343	17
21153	47
22352	21
1720	16
27112	4
51286	12
28172	22
22363	7
34513	22
28798	25
44935	10
52372	87
31068	8
52670	18
55272	22
50430	12
45033	14
19238	14
13229	25
6760	12
53173	29
49417	4
41223	5
56180	5
44091	12
56181	8
44570	38
47345	24
44599	30
13914	6
51812	3
50023	6
55460	11
10041	54
31591	16
8612	23
42895	53
24838	30
53659	64
3174	13
10606	5
51282	15
13861	22
47655	49
20126	4
2792	4
37268	31
8224	20
26605	3
52045	18
49178	13
56715	29
1296	26
10378	34
42741	30
24465	17
24365	10
37213	20
34016	9
45778	28
18845	46
6544	18
27700	47
55213	7
7564	45
18595	8
2971	5
1748	8
5588	45
37020	22
41537	18
1174	12
11280	28
44865	8
21270	13
8919	20
43938	51
55827	9
636	7
15182	29
6320	14
27501	13
16694	15
14316	13
51841	13
27985	14
17536	8
18538	8
1881	15
41695	12
37225	3
15873	5
33039	30
10375	26
10570	7
32780	62
24737	4
12364	11
47296	14
38710	13
33726	3
5513	15
31468	18
33188	52
24278	12
43364	25
49293	11
32454	9
8599	29
2714	31
25754	18
28280	25
4374	22
47521	37
25560	16
27067	7
30394	7
54935	16
21663	15
20105	15
8392	3
58280	15
10224	23
2695	16
46031	11
37735	6
26615	5
19148	9
22064	12
4577	16
50656	55
15897	16
18470	6
20767	12
49031	5
2141	18
23491	5
4659	24
12720	12
45490	25
55844	11
25433	8
55544	24
44995	18
43144	10
22817	28
45593	17
39501	10
4509	45
22563	29
7988	4
49976	41
24491	45
10383	18
41290	48
1833	44
21725	29
6650	7
54324	14
55903	18
29043	8
53694	18
51184	58
29356	6
5580	20
24019	22
4438	54
21335	14
21779	20
44671	3
17336	10
10586	10
54691	28
20145	36
1016	27
40947	38
45146	32
9746	21
4212	1
53310	41
54210	43
14004	5
34256	7
31807	33
9895	14
51364	33
52927	36
55102	21
20092	28
11244	4
22874	28
20951	14
10827	14
33418	26
53903	10
3523	12
39910	17
55239	25
44939	5
36284	13
2211	12
44428	4
54354	16
11308	14
25153	12
24686	8
37723	9
31544	13
49856	15
15486	34
2052	28
51739	11
5803	7
56138	25
11167	20
43922	18
32873	2
31408	9
42572	44
30376	17
10707	21
498	17
45105	21
56379	23
25136	12
13047	60
1421	16
43251	17
28934	3
16480	23
8659	52
46051	2
55266	21
30085	5
17395	1
52482	42
7433	22
23610	4
58016	53
39840	16
2921	30
9371	13
44243	24
1474	13
24045	5
22557	41
21781	25
450	7
6377	20
46225	9
15043	17
24511	20
22150	11
12585	19
47587	17
26165	23
28220	23
14511	13
52095	60
14808	11
41140	27
33460	1
3460	19
32067	5
36848	51
48251	25
14564	18
29929	31
23639	16
34959	23
26118	3
14204	29
48214	14
45675	5
4419	11
15352	12
3085	23
7510	24
2870	16
11554	9
13822	19
44472	10
16570	13
23664	25
7852	26
10519	15
51979	12
37094	18
21041	28
53107	12
2558	48
52461	4
53846	24
30735	3
25599	10
7967	6
51702	5
56051	8
8791	10
55105	12
49246	3
51163	15
34910	7
30481	14
51252	42
47226	7
50465	6
45866	27
28447	12
57054	5
3045	25
50957	13
12587	21
40816	7
8842	15
31348	33
2442	24
22862	28
2256	16
32158	12
50857	17
21105	3
42573	23
24548	25
35735	15
38537	25
29873	12
36762	26
17995	24
22375	10
58099	37
44923	21
29351	26
35887	17
49726	10
37979	2
48340	23
51402	18
27665	38
36828	4
11331	13
48995	55
57381	1
37077	14
51367	26
33586	7
41093	14
21167	11
5437	20
30416	27
31248	8
24132	19
23570	8
27499	34
28880	30
30803	27
27735	24
40992	19
13163	18
28030	27
38264	13
15007	4
23791	22
29049	7
56234	32
10468	24
17979	11
52602	16
41860	21
23794	6
15578	17
23442	16
51194	18
21026	32
16005	32
25119	27
55422	18
5844	32
2568	8
38667	32
15250	17
43532	51
21597	3
40545	12
43775	9
16942	28
38226	27
46829	22
32889	23
4437	38
7388	9
28015	13
38097	34
33942	31
21849	58
20963	5
52197	14
6421	24
54894	43
6994	16
49687	14
43426	8
57609	16
56128	36
48117	24
5687	5
26972	18
35431	30
20181	18
39952	12
55840	13
34488	30
48638	12
40983	18
41912	26
34060	15
1501	15
25172	4
39112	4
12484	38
8371	36
6998	19
47768	10
55013	5
29634	29
40707	26
36823	8
36486	15
55446	4
36805	13
48179	16
11181	14
5957	43
5202	15
35074	40
1599	23
36176	9
34924	15
38962	25
34146	4
9456	21
39544	12
44760	13
11662	9
41564	8
38704	22
22975	22
31659	9
45695	16
49329	22
7753	17
54236	38
1375	7
29916	10
20222	17
46340	18
12890	30
10225	21
21117	10
55557	47
46735	30
17115	11
29283	35
22786	5
23685	20
36536	19
55968	11
51805	35
30711	24
26705	20
1247	9
56053	36
16019	35
