node	kcore
33194	13
16418	12
12062	19
23542	18
12453	8
7818	17
19580	7
53773	13
54098	18
9065	22
49708	12
40111	10
51522	9
2892	16
15740	20
20356	20
55251	11
40665	12
6688	19
43629	14
52945	18
10304	10
14644	6
15814	13
4260	15
5388	6
37374	3
31904	5
42959	2
54500	11
31550	14
9288	19
51901	15
31390	14
43276	17
38743	13
16062	17
42583	15
11084	20
2319	17
38787	18
17910	16
18620	18
19012	10
44434	19
21380	9
51022	20
1764	10
43184	9
25878	20
18490	21
33109	4
26261	6
50286	14
10297	20
8192	19
53672	3
31537	12
37025	17
6647	12
54842	4
58072	3
43464	5
476	10
50878	17
21503	13
19489	12
34142	7
10189	5
23078	6
32989	7
45567	8
27851	8
47634	5
31733	8
22647	3
21982	19
13398	7
11295	8
3848	6
16242	13
14806	4
514	20
36904	9
27655	7
1654	5
22542	5
32661	8
20307	8
52965	10
54231	19
1492	11
49955	19
42438	18
53712	17
19397	7
15523	23
8214	17
39043	16
24242	11
14460	8
50658	9
39233	22
16136	19
24389	6
16967	13
9722	14
55342	18
7168	16
10976	18
5633	3
22261	13
4363	19
10442	17
16713	13
27131	14
19187	16
12693	8
39540	18
48811	18
10688	8
36507	11
18216	19
7331	14
30340	19
43583	6
6707	10
44103	9
16470	17
20978	19
30212	14
33299	7
39815	8
3166	9
7148	10
43645	12
4640	16
24344	7
44056	13
29098	11
50206	11
12644	15
31001	21
45321	6
27722	7
57324	16
1356	11
5052	13
20350	14
40532	7
4433	12
16354	5
25408	7
52174	5
52827	9
5107	8
18133	3
3504	15
49151	14
46605	15
55501	2
38079	19
33812	16
54396	16
36910	3
34032	9
40244	11
27975	9
43932	16
1748	17
49099	6
39916	9
48266	19
11055	9
15349	3
53523	9
32365	6
3259	3
48115	19
6440	23
49945	10
28140	16
29704	7
4513	17
13742	19
42703	9
34805	19
27470	18
45695	18
50803	17
45840	12
51957	12
7138	13
8556	19
43331	14
58074	13
53752	10
23086	4
19830	15
20937	2
31476	17
193	4
37730	19
18265	11
1140	16
31734	6
15923	19
48416	15
43013	5
36712	8
36752	14
16329	19
4996	8
24930	10
57955	8
37557	3
42345	1
57612	17
2230	14
28735	19
12924	15
41452	15
44812	11
326	19
39029	19
46307	12
18876	18
19926	18
29048	18
56943	11
57185	17
44766	23
10043	12
50524	7
13668	11
50861	19
33787	19
26043	19
44980	4
32405	5
24972	17
18020	7
35602	12
48346	15
49896	5
2935	21
30317	8
738	14
25875	8
47689	14
4516	16
18812	14
56344	8
21678	10
50700	7
1571	8
15422	9
51776	10
57303	8
22669	22
36103	18
14938	17
549	10
25618	9
48135	15
8904	16
22806	15
32204	20
2511	18
43485	13
8283	14
4120	14
21929	21
9974	14
54068	18
5277	13
43337	17
57998	18
9423	17
27953	19
1566	15
6104	15
46442	3
11421	1
44604	11
38570	9
16008	4
24183	19
23458	5
24185	21
3418	18
55318	10
42056	9
2546	7
32290	22
49353	10
51231	14
46704	12
21791	7
24845	3
35039	10
3850	7
4362	9
20938	14
57087	22
24060	18
30493	19
49333	21
10318	4
52464	7
25820	18
19290	20
48278	20
53658	8
45278	7
53794	18
23911	5
47772	7
17885	22
27237	7
26487	9
29433	7
27916	17
13608	16
37638	12
48708	12
17436	10
16730	10
18610	17
25879	2
55357	9
15465	7
4932	7
3798	10
17371	17
18172	17
16434	19
30253	9
27031	21
1977	10
13088	19
908	17
23919	23
51703	10
1782	8
6566	10
47031	3
48167	7
17311	17
10495	15
5172	7
23617	7
31826	20
33919	8
41140	3
39835	13
45408	9
25823	12
56097	15
42091	14
34435	9
26656	3
26620	4
14586	14
42586	10
14512	5
8610	2
20900	8
58406	12
53428	7
22728	5
51987	8
38319	10
57807	12
51372	5
52004	11
20271	19
31891	13
55871	22
26510	13
47078	19
10149	21
2940	7
6224	14
49209	18
12532	10
43088	9
15291	14
4704	8
17005	17
46661	6
52600	11
50339	9
32817	20
31948	7
49004	17
14889	21
21713	6
15880	9
31239	19
10025	21
9133	16
22203	1
9591	9
55770	13
35684	16
38723	21
16620	14
18469	9
16801	20
13385	16
34549	19
18803	22
52868	10
39972	9
39826	19
28788	19
9606	16
58365	5
29116	8
15433	10
20561	6
17299	15
4314	18
26092	19
44828	15
34429	18
39961	10
426	8
14230	16
2650	9
8539	19
54109	15
27965	10
49645	9
7963	22
37708	15
30682	4
56126	4
42235	8
12447	6
9956	19
49121	13
51259	19
54223	7
47509	17
43471	19
43056	9
22301	18
57298	8
36885	6
5784	19
9539	15
56782	14
20950	19
43962	10
1814	11
14084	19
39883	6
8170	15
55554	7
48857	12
14325	22
55951	9
43798	5
1328	14
25812	11
28308	16
34573	11
54080	8
57314	14
18983	16
26465	12
30038	10
49051	8
4075	12
13572	18
7262	6
15076	17
52858	16
57991	13
36449	15
30315	9
25605	11
38539	10
25870	13
16609	19
16424	16
48079	11
28333	17
22009	13
6660	11
29983	13
17477	15
57590	15
22197	7
29633	1
28043	1
40730	1
40783	1
12540	17
23748	1
26372	12
31932	24
57494	13
2430	2
45745	18
43542	2
47659	8
32724	11
55582	22
39027	21
7186	19
50479	9
2565	8
51819	7
49372	15
36239	13
46524	15
21445	9
52905	9
57645	8
26373	17
38672	8
50812	7
55221	16
14838	1
27363	12
57200	12
44327	11
3380	11
20824	18
31013	7
45006	6
47278	8
33725	9
46703	16
42426	15
18649	8
24363	22
1007	4
29463	14
3533	19
35026	11
11838	11
11671	17
28213	10
26057	6
12355	12
54586	19
29397	19
42722	4
51667	15
27754	16
7187	6
33149	16
33081	9
15840	13
22321	20
1087	9
51203	11
52509	9
17540	10
49773	6
14499	10
35492	11
51081	7
52351	10
10372	8
7612	8
9051	7
16492	18
44236	22
39158	10
14316	19
25238	13
36755	5
40117	22
42351	19
14258	5
45185	18
31659	21
57352	19
19684	18
30822	12
830	19
47471	7
51333	13
50885	10
46155	9
9633	12
38886	15
33485	7
43813	18
34733	13
21009	12
45997	13
40888	14
2257	19
40558	10
31793	16
40167	21
48159	18
43522	18
4549	10
12849	19
35162	22
44219	9
11943	16
3026	19
21069	20
3541	9
21605	10
37710	19
29882	10
14771	13
56692	15
48211	11
38961	5
41053	2
19534	2
79	7
9356	15
34368	15
37022	10
10357	22
44565	13
2196	19
26175	6
18078	8
36825	7
53094	13
56715	20
8079	19
24109	8
27122	13
36872	13
43657	15
11967	17
50935	13
17720	21
3851	15
20468	22
38092	16
48809	7
11237	6
36281	20
10776	9
36113	7
45468	13
11768	13
44757	19
24142	9
11017	21
25202	5
851	3
1845	7
19741	9
310	7
25625	5
12301	7
103	7
55225	3
11629	11
626	8
47851	9
29500	7
50713	6
14951	13
13137	16
30270	13
38235	20
7361	8
5948	16
31493	3
9038	5
16308	21
36841	11
13222	2
19378	5
21532	15
38781	8
40429	11
43059	5
4736	15
51918	17
42238	16
39199	14
14649	10
50518	15
33645	8
30925	5
21869	15
6165	7
57829	17
9006	8
32206	9
34358	21
50504	22
23282	12
21080	17
28086	8
24874	9
10781	8
3433	15
11447	11
16867	13
43169	6
11074	14
27828	11
14205	17
44923	10
51852	14
23677	15
24713	10
4971	11
24247	19
13060	11
34081	21
5951	9
13909	8
49779	11
25483	14
36856	19
6341	18
1780	8
48619	4
34411	19
32298	14
24156	11
52739	12
28932	18
14864	21
13165	19
6604	11
2409	19
23554	9
54744	5
6213	5
47058	5
21424	19
10047	13
3508	6
32510	5
43498	11
21589	10
23075	9
11992	19
55902	15
50105	3
54264	5
413	16
32662	5
25106	2
37513	20
26540	18
7896	13
31616	16
53490	3
39383	14
40621	6
35105	13
49102	10
53462	12
1903	10
46779	6
43944	19
33991	19
38344	9
36131	17
6887	19
55312	13
36446	7
37794	19
20823	23
38987	2
15305	7
55034	9
36773	9
17975	11
14462	9
44025	12
24045	10
3905	10
20490	20
15098	18
28350	4
26374	9
18022	1
43956	1
2465	6
21548	10
49712	20
15602	17
33766	13
50331	18
9482	12
29006	16
29627	12
45226	8
42068	16
54384	19
40858	8
24095	4
51968	9
29801	10
18185	17
57949	19
52227	13
17430	18
8488	10
15546	10
55532	11
53429	13
836	13
52362	17
40542	14
50923	18
41715	2
53451	7
50040	8
15339	8
46981	7
47230	4
13800	8
36235	18
14010	5
14778	9
28351	8
45958	18
34222	14
55162	8
39334	9
22118	9
34407	19
19795	12
9461	12
30447	5
51085	7
8826	6
21635	22
54268	10
49816	4
13052	18
19364	19
28377	3
11882	9
18858	2
34999	15
28315	17
25941	19
23488	14
12883	9
5058	3
39899	3
33161	18
16030	17
2370	4
13570	9
33371	8
18521	5
44572	9
19319	19
43974	20
279	14
47248	11
31380	19
16366	17
51366	18
14041	11
20281	16
53633	5
7875	9
35081	12
7346	12
43223	11
41557	7
20887	2
16266	11
32156	17
17489	13
29958	14
39289	19
43197	9
58093	7
53074	18
23736	15
46622	8
34210	14
47783	14
40733	18
21168	6
51788	3
14430	5
34215	5
50187	10
37327	11
38342	9
10134	5
49828	9
8614	10
42082	14
19476	9
23006	12
57242	7
55095	6
50696	5
36789	8
33094	9
58128	3
49566	6
37460	18
25796	13
25498	4
1236	4
24768	19
55150	7
8122	9
54517	16
58278	12
32437	3
46069	4
36081	19
19118	10
26098	8
45394	9
16529	15
47499	11
19555	9
35941	7
414	5
46530	16
2311	5
11159	11
39575	11
45525	17
2235	14
12611	12
31455	21
42131	6
48548	7
46275	12
18384	20
22609	17
10747	18
46431	9
12971	17
51585	7
28116	17
28049	19
37030	3
22149	1
6254	14
46481	8
7061	11
47424	13
15854	17
11573	15
33376	18
57565	16
23665	6
9523	10
4847	12
31802	18
46482	7
23541	5
54477	14
53212	12
23884	14
48718	15
33264	12
23483	10
53000	18
18568	9
54136	7
49513	2
14825	10
10506	5
42183	8
30497	5
49049	9
55944	20
47694	15
22819	2
37673	18
51385	16
52005	9
54084	15
13168	7
13871	19
28369	19
22010	11
46902	16
29321	18
41582	13
15376	12
23844	1
34105	5
6561	3
17945	5
36076	16
27227	13
4935	19
12327	11
55991	7
25219	7
33443	8
3082	18
22377	19
46551	13
45294	19
13007	9
35903	20
19618	10
39050	7
57891	1
32318	8
23863	11
5613	12
35257	18
21359	20
50419	16
50970	14
37573	13
32407	17
29813	22
27066	17
25816	22
23508	12
1454	4
32425	6
15074	4
39255	14
30885	2
398	21
21289	10
34579	7
52016	8
35612	15
3233	6
53021	4
30356	20
20981	5
8780	12
10871	11
25467	4
48010	15
16527	12
14381	2
54746	9
56507	7
14626	15
13240	22
15771	10
49423	12
19213	8
57119	3
8052	5
45137	8
35967	8
36983	18
20974	18
33257	11
9596	17
58166	11
51487	12
21351	10
5331	5
3506	5
1973	2
11476	2
96	2
36404	21
31492	8
42049	18
7391	18
4315	13
6356	14
9495	8
39555	2
34821	12
42161	10
9762	19
55802	10
26081	9
41892	10
51387	11
28316	22
23826	16
27581	9
29073	12
1253	18
13500	11
735	16
33545	19
6792	11
13985	10
1417	13
29154	2
34286	4
8423	22
36887	8
47977	7
44566	15
32320	15
6305	9
45431	11
40552	9
15793	6
40941	22
22925	11
8682	18
6716	5
20362	10
27870	14
57222	15
19182	20
48294	13
40385	11
52895	15
52205	15
50877	7
32575	3
46376	18
20239	6
30013	19
54619	8
9973	5
52117	19
7841	8
26240	6
13565	8
40523	9
56435	18
24790	7
45088	16
53488	18
22593	8
29954	6
50528	11
502	13
269	7
10102	16
15805	8
40795	19
4988	14
44151	15
45692	11
54682	22
13654	6
11250	19
5446	14
54551	8
5385	11
20902	6
23381	14
49274	18
17958	10
6773	21
32914	8
19664	11
6237	5
18622	7
21821	18
35015	19
3292	15
38310	7
34825	8
44243	10
15209	11
22117	4
48463	13
7253	9
22135	11
21157	14
57424	13
12	12
34232	8
588	16
20711	1
52478	4
46070	19
15679	4
37994	4
14960	13
6054	9
36314	8
15804	19
38280	10
34417	4
21547	19
27654	22
27611	8
15184	18
961	5
21378	18
56140	12
4990	34
11468	17
1313	11
58022	10
29236	5
56645	15
13107	11
28406	18
29389	13
28878	17
50247	12
32642	10
35499	17
41736	18
4814	14
7157	3
57675	5
52735	8
38363	11
25490	7
3447	9
43857	15
2193	17
34522	19
43548	10
3037	14
55114	16
35385	10
4261	13
995	12
20618	22
9076	10
28964	18
34418	8
55205	11
11396	10
55601	15
20607	11
3896	10
6417	4
49927	11
45342	15
30072	7
44121	15
38995	10
54692	15
9629	11
20821	5
18883	12
17667	10
46880	8
2737	14
4515	18
49354	15
56617	11
24001	19
42496	9
39951	14
49916	21
52086	13
58017	15
39877	8
26497	6
7658	16
58275	11
52515	8
37747	15
18968	19
47582	18
1966	2
23589	15
46745	20
2791	9
13934	15
11026	20
52909	11
21694	9
41701	14
34784	14
22939	8
45801	2
40004	22
43788	18
23610	13
53528	7
26821	9
29269	4
48690	9
8309	5
45769	15
2412	17
14516	13
55329	16
26876	16
46096	14
32395	16
57267	11
17189	11
53358	18
43399	21
39411	12
11606	8
42754	7
22891	8
10614	10
11637	13
36679	4
46065	13
42780	3
38969	21
49393	8
27540	3
39956	19
6904	7
30901	5
54044	8
11639	10
55217	21
19778	11
421	6
21411	5
10231	8
53662	11
48139	16
41215	7
7756	13
14496	8
32807	13
20191	17
33386	17
16419	14
14536	18
28573	11
42097	9
18918	21
15776	1
6614	18
56848	18
1044	18
1316	19
31391	9
4207	8
49893	7
17260	9
26697	12
49704	8
34688	11
29398	11
1159	11
10515	10
43422	9
46680	17
26541	8
47768	6
9834	12
11008	9
24594	8
7453	9
20684	6
49524	13
40699	10
51287	3
19693	20
37243	17
51520	14
28902	8
20171	17
5639	21
54349	15
19225	2
21772	18
4307	4
8624	8
32796	15
39238	8
48536	19
5484	7
48783	15
54407	14
11018	10
47877	9
38704	12
48538	19
12867	16
17159	18
51572	9
43598	14
37107	8
34014	20
11186	14
41306	13
53435	16
49987	6
45592	9
36588	7
11077	6
52251	13
8201	10
37559	9
6498	13
2116	19
43904	13
50246	20
3326	3
15256	14
30367	9
19917	6
22881	10
20651	10
18257	15
25463	19
22768	12
753	5
29078	18
35827	13
42154	12
51140	8
19728	8
35890	9
10230	9
38229	7
14836	7
40943	21
34001	7
53986	12
4477	3
18693	1
33841	1
10808	17
8767	18
33275	20
32750	17
54689	18
29482	16
34379	10
37339	9
16947	7
3861	18
28626	4
41625	5
49888	7
40615	11
32529	5
13559	2
1927	10
36130	20
18546	21
31682	4
21722	6
40267	19
8957	22
16684	18
48024	19
50225	19
20967	5
8898	2
14023	13
6268	22
30176	6
35283	3
34860	17
18797	15
5004	11
20968	11
56509	6
44683	17
57456	21
35180	19
49305	10
23251	9
44391	8
17325	14
9318	16
50208	17
6255	11
55104	5
55885	8
19048	14
14353	10
23623	8
58323	9
28158	18
50563	10
57886	7
40516	11
17960	19
40081	17
6373	9
850	11
882	10
47070	14
47152	17
55466	12
28577	9
11598	17
930	18
12318	9
24515	9
1414	10
51563	7
9994	19
9985	12
38269	10
27988	11
24398	12
13002	9
38400	19
36993	19
8566	8
7801	18
17493	11
18256	14
22323	8
34464	4
14453	7
34100	18
2921	15
47482	6
55669	19
23236	17
10006	19
16576	9
2170	18
31574	21
54576	15
41819	17
4237	11
30966	15
39230	19
48144	15
23547	2
303	5
12505	12
40125	22
10806	16
815	16
5251	19
56454	20
8993	18
7993	6
52065	8
5606	19
44253	18
13300	9
44649	14
17995	21
31969	14
42685	13
33191	18
21746	10
55013	15
33136	14
14016	13
10978	7
4252	5
22715	10
38045	10
57363	5
50489	5
32255	18
52923	2
40844	6
2544	22
8759	7
57445	5
14589	12
54248	5
9694	18
19254	7
20398	8
40394	20
16412	9
33938	7
18095	17
11114	18
57198	19
39722	10
35129	5
11351	16
22991	9
40691	5
2231	11
51521	8
23769	8
7118	13
34500	16
21681	10
23934	11
10422	7
43643	11
6037	15
55355	19
37474	10
3399	14
17197	19
37379	3
27262	18
8345	8
9367	5
5873	4
15508	7
52834	16
46974	15
25861	9
18029	17
18128	14
26911	18
13432	12
6670	17
23717	10
28022	18
40820	18
5267	15
30191	13
31063	4
37790	11
12701	10
42956	13
1538	2
41868	1
36982	8
15056	4
24558	8
11720	12
9801	13
57842	8
44990	10
18393	5
41967	20
35103	14
9895	16
18042	3
17728	18
10879	18
21284	3
633	21
9576	17
5359	13
50851	7
595	18
39419	21
15147	17
9965	13
31738	22
46170	7
31157	7
33187	8
36764	14
54154	10
2084	16
3464	10
29056	18
13369	19
1931	18
33346	9
12235	6
39852	19
19558	7
43738	14
54292	15
31916	11
36869	17
21312	10
45446	10
16546	1
13797	18
44466	20
56129	8
56753	8
14103	7
58247	10
33054	19
55016	13
44806	13
31563	9
49588	11
22056	6
41266	21
34353	9
13897	7
7992	8
32149	11
26181	18
26473	7
38222	18
56330	7
8598	14
41318	19
11073	14
49782	6
42427	18
39719	18
29647	20
26315	10
25791	1
17215	18
20921	9
43611	11
24065	18
25953	15
37450	12
11642	5
28978	15
56693	5
1217	10
2258	4
7293	12
42301	10
18386	14
2568	11
23356	22
29270	6
10210	6
57112	9
10224	3
11550	2
52014	3
26900	12
44530	3
16661	3
2695	21
16891	15
21942	3
19309	3
53690	3
43004	11
51673	22
43157	9
43726	19
35658	8
42755	8
17443	6
10353	12
21214	15
725	10
30770	21
57830	13
46119	14
18685	13
16722	5
20320	7
28107	18
23733	19
50268	6
16505	15
50955	19
44710	4
1506	21
2516	14
41197	14
31849	2
28821	17
179	19
16319	12
25652	21
40912	20
26502	3
46412	9
34638	9
14711	15
18136	12
4969	14
31899	14
51168	14
41008	11
30567	2
24948	3
36207	4
30842	9
48858	13
367	19
2661	9
1769	8
16119	20
6839	16
28260	19
35150	18
50340	22
1534	12
6627	11
43800	18
10911	8
18127	14
29527	8
57118	4
25447	15
39354	19
41951	19
7538	19
29281	8
27184	10
48136	19
27760	22
37466	11
3616	9
20795	17
2425	7
4662	8
18255	13
9029	5
44942	6
32500	13
26807	15
36606	2
14124	11
11472	12
27323	9
42815	10
47919	11
48687	10
6244	12
49521	11
54877	19
16199	16
14781	6
10644	6
35719	9
43756	5
46045	19
21851	18
49775	17
6281	12
40723	7
23155	4
31512	7
8619	13
3960	2
7392	2
21207	15
1133	9
7982	8
9833	8
26300	16
43132	8
26775	19
42482	13
55659	5
29311	15
42396	37
48411	13
3000	13
43410	8
24094	19
35063	7
40789	5
14331	19
31999	18
32849	6
41134	11
5840	10
16942	13
1383	6
8600	18
22859	4
20123	14
44287	9
11897	14
26564	18
28768	19
16051	14
615	11
48640	11
8487	11
49383	20
10095	19
17500	17
47696	10
11389	8
22370	12
46382	10
913	14
26870	7
33410	3
3559	9
9428	19
53814	3
33128	3
7404	12
54742	19
26400	9
42681	13
38009	16
56278	15
1569	14
23295	7
50747	14
22347	15
23955	6
17000	8
55923	13
36246	6
35675	12
38480	13
22209	16
670	17
44337	10
2408	12
6748	9
40277	8
36253	9
52221	13
10607	8
35013	11
44325	16
51175	11
34969	17
54766	21
39437	15
5777	6
1592	6
33552	18
21823	14
13587	14
17686	12
36564	15
45412	5
38101	17
29589	17
39584	12
38293	7
57021	8
15144	9
41550	15
49243	16
33289	19
21528	15
50578	15
32941	12
4137	18
55950	9
48995	16
33891	4
52809	12
25072	9
48041	4
55057	6
26591	10
9027	10
24954	9
52884	9
30291	11
9078	21
36395	8
27544	14
16143	10
56059	14
15752	11
34529	3
6129	3
228	20
16821	19
44454	13
16782	9
24163	18
23803	16
12905	11
53965	16
12315	2
55473	13
23975	4
8743	8
43468	19
730	19
50817	7
32482	25
22095	10
11568	9
21591	12
43065	10
39987	14
25740	16
10191	20
12714	12
22914	15
49561	8
20491	22
5338	17
48302	5
46644	11
47348	8
48741	2
26351	19
2720	8
444	8
3207	6
56717	6
24666	5
3068	8
28337	10
51489	10
4465	15
20765	8
33296	8
55535	10
32192	9
24568	4
50836	10
616	16
36518	12
55237	8
4057	9
47911	5
22986	8
52301	9
29532	17
43382	12
38364	4
51828	4
19027	15
14148	12
5146	5
38915	16
32409	14
46127	18
38847	20
46767	5
24351	10
33512	9
24465	20
49185	4
7656	4
888	6
37604	12
14128	8
42920	19
40251	18
26346	19
51044	7
6899	11
42782	12
4167	8
56243	8
31516	9
18595	12
18629	8
40988	3
18092	12
4306	2
41322	5
9855	9
24533	2
2884	6
35090	3
45709	19
24072	17
32028	16
4436	8
6941	12
27567	3
21543	5
2393	12
14310	5
33908	5
26433	5
39268	18
24206	9
26184	14
36332	18
23230	10
37567	11
27364	7
41336	12
48693	12
49576	14
36368	10
36099	14
37375	15
1166	17
10542	18
18977	10
56272	16
56022	20
22946	19
1631	21
23576	19
27648	18
4231	17
42953	17
29881	17
19806	11
7733	14
26084	8
820	8
30504	15
7389	20
7452	21
18773	19
37429	5
33291	3
5756	12
5389	20
31186	19
54584	3
10034	21
53316	6
1662	6
5954	17
7053	11
46505	16
32785	9
43057	10
15051	3
25301	10
39245	22
52109	13
39843	11
40547	12
41752	19
55082	2
1589	2
43996	7
39639	10
38128	8
31074	9
3467	11
43476	11
49223	8
49956	2
20158	4
47747	12
21741	7
41943	19
44145	14
12622	19
20127	9
44728	19
28285	8
34273	12
54939	7
48941	4
1521	8
19939	16
37622	7
14346	5
48860	5
35678	4
32247	3
19471	19
22989	16
17408	20
43091	16
55556	18
5609	6
29126	6
38232	9
57341	7
8186	6
46351	17
57070	12
9237	17
5842	13
47948	19
12296	7
51376	10
17370	13
19024	13
26253	7
24255	3
52477	3
41690	7
54290	17
31114	4
35679	15
16980	21
26038	9
15982	19
20331	10
25368	19
30998	16
53903	13
15141	8
25495	4
34992	4
31700	17
25579	12
39462	7
33912	14
32797	10
25952	4
11458	15
15192	8
11513	12
26343	15
26661	12
4316	8
5163	5
58169	22
32534	19
25742	20
48491	10
24808	10
26079	8
40084	18
20775	8
5447	18
34048	19
31090	19
15837	7
21749	3
44478	5
8312	13
11603	8
55971	14
39486	17
40411	8
35971	14
48493	22
56575	9
21309	16
145	18
11616	17
42348	15
8241	17
41627	14
3156	5
39680	17
42883	14
8955	18
28581	1
26121	18
43698	19
48623	7
30989	10
38702	10
16256	6
26665	6
36224	20
3940	15
24269	14
17205	11
17520	17
11221	15
54875	3
2175	9
24379	18
55054	9
53567	11
16442	11
53619	4
14473	4
17899	22
9442	10
28096	7
34462	4
49509	3
23490	10
36158	13
25438	6
1324	17
15896	10
45772	7
42102	5
22251	17
22980	19
14854	13
20667	18
15244	12
19510	22
8798	6
1779	13
19060	5
42221	13
16331	5
34747	8
36701	13
43502	21
21169	9
35623	20
56415	4
54911	10
7049	2
45904	23
7107	5
10076	20
5207	15
53280	9
29155	10
19975	19
30884	18
31736	9
27699	2
20550	4
30982	19
11172	17
16781	11
10064	9
18122	9
2681	1
52134	3
55381	4
24529	20
30638	2
4092	3
9397	4
49387	22
6549	5
17172	4
25699	4
33368	6
21043	4
1193	5
43690	19
55906	14
12904	17
48324	1
30690	2
44647	1
54214	3
37019	17
8419	11
51205	18
39464	19
17526	12
34106	9
53922	15
34042	11
41881	18
10446	8
1104	22
14172	15
12968	12
51843	18
37241	12
39502	8
30950	11
16675	12
42188	3
29561	7
7736	8
9289	6
50984	14
18966	14
10294	13
9729	18
34253	10
2441	2
3944	13
38277	19
1370	22
41944	16
18130	18
56006	5
42336	21
36857	4
54657	17
37475	11
5490	8
54784	8
6099	11
20434	9
27276	17
40135	19
26198	19
22433	10
18979	12
25933	9
6207	7
41106	9
4865	10
19176	4
19452	7
49485	7
40172	7
43251	13
22551	14
12317	10
29592	8
57863	16
21988	17
6318	19
4265	8
30113	19
15529	5
4222	6
30687	15
52104	18
29005	10
55171	18
47095	7
57460	17
36608	11
44992	9
20749	8
41876	4
39720	10
51243	6
38071	6
40917	15
50429	9
40122	8
21832	10
17252	19
44467	14
42980	8
54658	9
35706	6
2745	7
48545	15
41779	11
29698	7
5330	3
12432	7
12130	3
35135	8
14965	6
4653	2
25293	8
43367	11
8971	12
10126	3
41948	11
40833	15
52466	9
9487	10
2114	18
35742	19
33057	8
38686	8
40330	8
10116	8
3436	7
53497	15
4105	18
14489	1
3132	10
15808	14
3534	19
56600	19
24506	12
57071	15
56867	15
15916	19
7799	18
37333	10
12180	1
38349	10
23246	7
24811	12
1232	8
3460	8
16128	12
21247	11
48165	12
7567	5
14645	7
48607	7
14175	22
1197	6
36032	9
4489	6
11373	2
8538	21
31844	22
36757	7
26161	6
43211	18
16893	17
38186	18
55869	15
26144	4
45773	3
54286	13
35667	18
16316	7
14077	2
571	11
54009	9
41207	2
54119	16
28776	19
33776	11
3510	12
44306	6
10314	6
55437	12
57228	19
28374	19
20946	5
45140	6
14712	5
29394	8
56019	5
4995	8
54265	12
41051	17
10705	12
47873	8
35032	12
54661	20
6682	3
34501	4
55066	2
16815	4
26954	7
21834	15
18486	14
45492	8
36208	17
41388	15
49533	14
52399	7
20777	18
57166	10
48867	3
40874	17
28289	16
12311	15
22637	10
42753	19
1864	14
30443	5
49162	6
6423	18
20262	19
47458	8
43354	15
48223	7
3395	9
43490	7
6532	9
21602	5
42974	2
50818	6
46686	11
8787	16
23713	9
21040	7
58316	4
47116	6
35194	18
52110	14
12131	8
941	19
43508	15
44452	18
51553	13
57017	7
10600	15
34880	2
45095	4
928	2
2470	10
41153	22
11257	19
29273	15
19350	18
17461	12
14894	20
33012	22
11749	8
12041	8
11097	14
24840	10
14710	3
2037	19
5244	18
52222	18
51117	9
23926	2
42269	18
23645	16
36963	14
11245	14
23366	4
10760	19
13602	18
33077	10
29219	7
41422	7
48719	19
15768	5
14056	18
9848	21
23963	12
26597	12
50183	4
42613	16
12844	8
734	3
16226	5
5149	4
2198	13
1427	15
16678	15
24499	16
12156	21
29092	13
27688	7
14774	12
19485	15
40041	10
12400	10
58291	14
9645	18
54823	12
27739	5
41787	5
41528	7
56445	6
30224	8
16997	13
5324	8
47788	18
11618	7
14438	19
31208	17
52011	9
41522	6
19038	6
21947	17
17358	10
7865	2
39102	12
57796	10
46143	11
20210	17
24980	16
50971	10
20621	10
127	10
21995	19
29282	11
14927	1
2056	12
19045	6
56833	1
24333	14
33165	21
4116	16
41514	17
49740	1
28926	3
22614	1
50273	18
27499	2
13254	4
54090	12
35563	18
10923	9
2768	8
55472	18
9003	9
30047	18
6700	8
24847	8
30391	3
29603	15
31243	19
42665	5
19819	7
31193	4
52133	9
2949	18
56359	15
41520	15
24718	7
49776	7
27563	15
35538	16
39748	11
46408	14
52850	18
26022	13
38356	8
20915	17
23415	18
58297	12
27910	14
32816	4
47443	18
29981	17
34086	15
41502	17
13961	5
55222	17
12510	13
42626	22
48484	4
38054	7
37588	13
36254	16
4279	16
64	10
39481	13
9267	15
47385	17
4039	15
32400	20
22415	10
36391	15
49138	14
24797	9
23184	15
2473	15
23280	13
11738	9
1106	4
34055	4
8625	2
27358	3
382	19
40473	16
18824	6
7235	19
18228	16
3535	6
51915	9
26418	9
55937	6
5924	12
37320	8
58040	3
6609	9
17234	5
33092	19
13344	19
41135	11
2388	9
17125	15
8225	15
20514	17
13005	9
55058	10
9753	11
54200	17
53561	11
41886	11
20131	18
8669	11
29332	11
22628	12
48458	8
23976	5
41018	8
40832	19
18206	18
41453	18
39324	18
21460	8
31582	16
46332	18
50021	8
3599	7
35223	16
46103	8
41970	10
20644	10
30560	17
31569	24
42287	9
5117	17
49745	1
31434	2
43377	18
30563	5
7965	4
46125	17
18872	18
38414	8
44873	4
11656	4
47075	4
7938	21
50716	13
50561	2
19493	19
9907	18
10170	16
31984	8
13384	11
54967	12
51131	6
2946	9
40490	9
42526	7
23983	11
28201	12
44291	6
25896	11
42500	5
17981	3
48025	3
2686	3
49034	16
14100	14
28054	16
29275	10
1103	20
8224	11
19515	10
39382	15
54679	16
29678	9
12470	8
17276	5
22676	10
56789	8
8147	4
20289	7
18441	18
32974	5
54262	7
39828	11
50018	4
2220	2
8323	16
44849	16
3138	16
42365	3
55626	18
9437	8
56103	19
1652	9
