node	degree
38939	9
35209	15
25428	6
2373	27
33343	11
3091	49
44803	8
28437	24
8529	4
14407	5
33251	16
51516	7
16151	6
38909	10
7485	5
52822	8
47163	7
48352	25
9460	5
30376	16
11205	17
1485	23
57389	10
18810	9
28301	11
22656	8
30564	22
43804	18
51923	2
33487	1
51780	13
35470	6
5459	20
46241	19
50977	6
12569	5
35087	5
34847	24
21096	18
2174	11
1539	5
11350	22
12205	25
12587	1
3924	2
29424	5
21406	3
49752	28
53824	4
6741	31
19340	9
24832	15
2253	5
28962	14
18503	8
23294	7
41257	4
48126	7
20452	4
8817	15
1433	19
58335	9
13568	14
19856	47
30600	11
58112	39
2555	35
12573	11
38837	7
30899	15
12456	9
25196	15
55208	32
21152	7
53741	10
43159	2
17058	8
53944	15
2428	18
7568	17
23980	14
35546	14
33855	8
24169	13
52007	25
9711	13
24396	2
51877	2
16458	16
29341	17
41057	8
38811	13
27169	6
37313	9
27810	7
12335	32
9110	27
36378	18
11281	7
16548	6
39057	3
15891	17
47256	11
7174	32
57964	25
24957	20
51836	15
45923	30
35733	40
23153	20
26647	14
21123	1
21727	6
14507	10
50963	27
29582	7
33182	21
51402	18
14828	10
22409	17
24556	14
22580	9
47355	23
40770	24
49494	2
43517	4
38741	17
2256	12
46245	10
3552	3
28982	1
56411	53
23248	2
22532	6
9212	46
21298	14
19988	17
50723	9
22497	9
37833	1
39148	15
48049	9
51624	15
7140	14
1733	27
25216	33
51099	17
25364	20
56368	17
30005	15
15233	7
25778	12
6315	29
1620	6
27504	23
10093	15
31477	5
22367	6
19360	10
2770	2
17258	5
11996	2
25939	5
31635	2
2852	9
23946	1
47681	7
16657	7
50569	4
57153	2
53394	11
54535	28
24115	23
56175	16
21377	55
33853	1
43870	13
16702	11
13118	5
13811	4
4896	3
37238	55
32018	23
25205	27
41583	32
13021	13
53572	12
47003	5
726	18
53765	14
38538	17
35080	18
17271	6
7247	8
38485	10
48114	13
18337	9
48400	6
46924	13
38529	20
39782	19
48322	7
16373	25
16208	3
19178	16
21871	16
23020	35
41492	12
8245	21
44962	15
2431	23
19097	12
6753	6
7789	29
10682	3
57853	7
15039	4
4175	3
46484	1
16361	8
47935	31
4668	7
15652	21
14379	10
41404	15
47810	15
19686	12
30561	14
25367	5
20752	7
33348	20
15354	14
14566	45
12777	1
6883	8
45510	8
5257	9
23565	35
13929	20
34251	12
12871	25
23375	15
37899	41
39328	22
12499	12
34932	48
29069	3
53755	17
57833	1
47740	12
14514	17
23123	15
18767	18
51170	8
8761	15
53474	13
2097	19
32566	37
10891	33
17010	5
2956	23
35933	17
33950	22
9406	34
21520	37
53670	6
39802	5
25470	2
8924	18
49859	6
5926	9
8331	20
12520	18
55224	14
12182	17
5822	20
20494	15
5981	30
19467	32
8939	12
11148	2
796	2
54240	18
10092	11
52980	11
25971	22
34279	2
7688	14
44142	18
19163	6
50265	23
42967	8
56908	16
13339	6
2783	14
4343	9
40272	10
24849	16
45330	19
19335	6
52819	29
53890	35
2535	6
41763	14
38644	23
44957	33
24231	23
37130	5
46124	15
38499	13
12403	19
47287	19
9338	7
9431	8
12393	11
50288	21
4718	29
5328	25
1739	37
24548	24
49123	6
5399	33
3240	10
7163	6
7681	10
52262	17
30397	14
14321	6
24776	10
45720	13
31605	5
2255	19
27538	4
46099	19
49573	2
48054	25
41983	12
2199	11
49689	23
50520	35
36471	9
42217	34
22631	32
29458	14
15387	15
29134	13
18261	7
52303	2
14236	6
768	20
31996	6
25661	6
26019	8
21200	12
19272	5
46624	12
39501	14
12555	30
320	7
29973	10
38504	51
32340	23
56810	15
28642	14
53119	3
8532	9
773	60
52105	23
20341	3
52694	16
15187	3
32972	8
47607	2
44558	3
54869	8
14876	4
15466	10
40541	12
7575	18
1984	9
54357	8
14871	10
32279	11
42050	4
46807	14
26784	7
39064	9
8083	33
56080	54
23260	5
37230	9
1649	11
25606	15
41169	31
27759	8
50508	8
21024	22
52762	24
54122	19
36206	12
14444	10
46478	14
35407	16
57098	10
54914	17
15829	12
19528	5
2459	1
3052	4
52755	36
12771	8
34475	6
41026	15
214	5
45793	18
56871	18
1150	8
17612	13
17589	3
40448	21
36956	6
32234	6
6648	8
11175	8
39475	39
22344	27
15517	27
31328	4
35198	2
9168	14
10576	14
30626	5
35588	47
56714	10
16838	12
40144	7
46207	9
29315	16
18633	13
27991	3
7161	3
38712	27
36173	51
8580	9
35569	17
7597	22
28515	14
40155	45
14689	13
38940	9
23144	14
5504	12
5800	17
22221	18
57802	12
56664	4
18762	3
15346	29
12720	8
44808	40
39759	3
58033	4
31686	20
1923	17
43462	11
13979	10
46571	16
3953	9
3449	4
21937	15
19443	18
10243	9
12467	5
13023	18
12827	16
39542	6
44086	10
29962	3
37812	11
34661	10
13592	4
38850	13
53103	30
20856	5
3564	8
32106	5
12427	2
2068	27
7477	12
11081	29
35961	13
17827	17
12709	3
29591	23
1981	33
14980	14
21653	10
37304	23
45782	19
21778	19
22721	4
56065	18
4058	23
13113	8
6816	11
56643	8
20180	5
13205	7
31979	26
48427	20
28492	18
22342	22
31389	15
21364	15
14697	39
49226	16
21449	13
56563	10
5593	3
46939	27
33560	9
51556	9
8445	2
56118	14
49699	3
48026	7
29625	18
56326	2
13848	3
18426	5
3162	18
5067	13
11933	5
4435	24
36083	12
33857	20
50051	31
22277	17
44438	1
36611	13
22621	27
30123	12
54143	4
44550	15
47982	11
39645	29
21569	15
10345	29
16457	17
6219	6
24989	16
41168	5
15006	9
58384	7
12640	6
16560	16
40166	1
44187	5
21611	16
15745	22
47938	5
40583	28
10508	21
4650	7
27061	3
22790	4
53992	14
29383	12
40753	14
31575	1
34541	32
52660	7
12014	14
25144	14
9736	19
34804	14
20375	12
29990	29
29362	7
17893	3
57896	31
47412	25
31656	1
2414	10
22065	8
31468	16
2857	28
32151	11
9390	4
31261	27
34091	18
135	34
6689	7
34328	9
33822	32
14627	1
45707	8
11551	31
41957	16
7360	16
45485	22
35703	1
361	13
34502	39
51631	16
31912	13
13926	20
22536	43
35766	23
39407	1
44185	6
43713	5
52294	20
8204	9
26000	11
23839	6
16175	30
47679	15
35762	19
53975	11
38454	7
26282	1
47347	9
38861	6
30761	25
35249	21
9802	9
41003	23
46364	1
12431	6
6557	10
52107	10
43113	9
49451	13
26268	27
12226	15
41297	13
58107	27
9844	34
32100	9
48707	24
50566	26
6737	12
36033	22
41161	22
4574	10
54403	5
15365	9
25632	10
3725	20
31720	17
38165	10
56167	13
49158	9
51894	8
18212	15
38036	27
43267	16
38061	8
51068	7
42466	19
15120	2
40180	3
48876	17
52573	16
11634	5
40210	3
436	28
34597	25
14334	29
25429	23
11719	39
8912	7
2832	14
16106	19
1828	13
46460	21
44493	17
985	28
31976	8
56636	12
8645	4
25371	20
36666	4
54656	24
52813	2
24917	9
31811	10
25976	4
39731	12
50330	23
18634	10
57704	14
19584	15
35282	25
53772	1
54307	12
27369	17
47618	15
21789	23
3210	22
10472	8
6382	18
36186	4
24709	5
46547	21
42353	7
49701	6
39234	26
32780	8
3994	11
22484	6
6196	2
16229	5
49584	1
1368	24
50789	24
46538	6
55041	22
54811	13
15595	2
28832	12
21792	9
4954	14
15337	9
40922	11
47500	22
37693	2
852	34
38688	5
19509	9
7079	16
41254	5
2215	25
39105	6
1425	13
32640	29
48110	11
44798	8
4196	24
23548	24
32329	48
15724	30
4537	6
44868	11
55939	9
7574	10
7214	25
46021	19
57472	30
32214	21
28238	22
50614	11
22272	13
22600	13
52073	5
46158	16
55679	33
16441	15
41692	5
40589	5
27887	29
5229	9
52879	2
52590	4
26414	7
5148	19
48326	27
38194	25
47986	15
14824	14
32211	24
54846	14
21515	22
9603	26
18470	11
19222	7
27153	9
21916	9
12273	7
46089	18
2772	19
30892	6
3051	5
58063	7
27866	25
28112	26
32508	17
25679	25
46864	11
41979	15
2512	11
31367	24
13758	12
57564	25
25630	26
51440	17
9628	16
41023	30
36435	13
41784	17
22547	10
53754	12
57956	18
36226	40
22200	12
15457	14
4605	5
21301	4
7572	8
18656	10
46100	6
1976	9
22109	16
15226	21
1835	7
54978	10
38440	10
32659	11
37448	13
13865	7
12086	18
49621	26
57405	14
41361	7
48967	11
44968	9
30958	10
44474	19
10552	2
29125	29
15573	30
4728	9
13809	6
8472	3
42464	7
1180	21
19543	24
11503	2
936	12
38592	37
52326	11
1749	24
23359	18
43707	20
45212	4
44777	19
28040	6
37214	6
11115	19
27415	33
13390	7
28080	7
33562	13
50073	32
52085	29
51008	8
29074	24
5429	12
5444	19
54531	25
42146	7
35558	15
40839	37
50000	19
11544	9
13628	25
5116	14
14119	3
10839	28
54879	4
30301	7
5526	12
50112	10
51718	26
14560	13
31481	13
29583	30
32670	1
7738	2
41199	43
27507	3
5559	8
6211	3
41608	3
34376	12
38006	19
41482	22
22671	15
11274	15
3379	13
102	2
27714	20
57418	21
22731	21
33574	5
50509	3
112	20
21379	30
31042	12
36424	9
3595	7
56862	15
34840	24
35216	11
51642	10
26325	22
14755	12
17450	15
42874	5
35259	34
42110	10
4301	7
34373	9
38298	5
9383	34
255	1
40598	30
48321	12
12300	12
5372	13
18683	24
44496	34
36422	8
26628	1
52974	4
4906	1
32280	7
8804	17
26020	10
21023	7
29301	6
42300	12
28270	12
44720	11
37433	4
14414	22
12652	8
34755	12
19177	6
48546	13
46802	5
431	4
16718	14
13943	5
47444	17
21003	35
37796	9
14835	21
29333	8
23350	15
17139	7
12852	14
53784	10
55053	7
37614	7
33952	13
1737	15
57236	9
41931	19
45883	9
57987	23
55972	28
821	14
38730	20
26932	16
23775	13
46584	2
44232	12
57700	20
27481	6
38407	2
49623	20
20056	14
33138	37
55909	49
4533	11
553	18
12046	13
41652	10
18539	6
46691	21
40287	11
13777	4
40692	2
40371	10
35617	7
54968	30
11194	21
47048	23
37296	39
53345	12
28012	5
12746	11
17547	11
3577	9
16215	7
1939	12
14350	8
14540	11
38937	16
46607	8
50403	6
22508	14
17904	14
56238	15
39026	7
42796	10
52849	17
25799	12
1186	14
5851	18
30990	4
34604	7
9081	7
39282	5
41686	12
35672	20
20570	14
12974	1
22148	13
45156	29
25055	10
26412	1
50089	33
55400	15
33999	12
10366	14
2814	10
5816	47
11567	2
13920	38
23726	4
51307	10
58333	44
17974	10
32985	10
40968	7
27272	2
1914	28
18231	20
14785	1
10026	1
21672	2
54110	2
510	1
46354	10
49506	1
46149	28
52189	19
14410	26
43263	16
35205	3
27661	13
7866	6
29634	18
22786	3
18284	12
1238	16
22211	4
35315	18
14112	9
27200	13
9947	11
47848	5
49832	21
49872	10
6387	21
57413	6
58314	10
14819	4
26504	3
3035	28
41190	18
55277	22
32054	19
40886	36
27882	6
66	1
34574	20
1399	1
6598	4
1299	9
13097	17
57835	12
3801	6
24852	23
810	7
20779	21
55186	3
7195	52
49481	6
28401	4
10113	34
46444	9
17300	19
26521	15
15329	12
50351	12
33162	8
20694	4
57399	18
36968	14
31799	21
27075	4
27083	16
53665	32
15198	6
22490	19
49163	2
28015	48
6333	8
31334	9
28825	22
30202	11
3386	3
35031	19
26698	9
16395	17
26902	15
48469	4
9140	10
1060	8
54579	10
55860	23
4130	12
9847	9
12889	6
24825	20
1258	23
18716	13
55479	13
6188	16
49303	4
9864	8
40416	14
17944	34
29495	12
38882	5
37117	8
40755	4
42772	11
7937	14
2738	3
31170	5
28805	7
46181	28
47641	9
47016	6
45774	7
46805	12
47370	6
11187	33
20025	6
27635	9
7737	23
40545	6
20149	8
19857	11
13541	14
48549	15
35803	14
43966	15
50238	23
34967	8
45913	14
3713	23
23682	37
54386	21
17654	16
4821	20
26259	27
33454	20
8182	11
40062	7
30566	5
41769	15
41235	30
50106	1
56581	24
42737	26
7092	16
19501	16
46914	16
42569	17
15985	21
10904	11
40178	19
39085	21
55478	24
43096	7
26226	34
3760	13
45044	18
14662	4
34629	28
46988	15
25554	4
38380	23
39643	17
43405	10
29779	13
13359	14
32362	12
20139	4
1873	14
29730	3
54908	5
4199	7
25886	13
30636	5
4525	13
41446	10
14945	16
26255	4
53574	9
11283	3
27023	5
43705	64
17151	11
47494	10
1527	16
30298	8
26578	16
360	9
28753	3
56912	7
32186	13
20317	4
29188	9
42337	6
28952	12
50986	20
32616	12
14042	6
14935	5
51296	8
20569	2
45669	24
3828	4
17403	9
48129	10
53602	3
46394	8
2862	10
41383	17
22249	31
34388	15
51729	9
17363	18
15720	7
17250	15
12782	18
58243	15
36733	20
4826	20
55681	4
14679	8
4178	12
33022	6
53063	8
46246	16
9827	9
50608	7
35950	9
11325	20
20085	36
2120	7
39456	10
27250	11
42369	15
14006	6
24696	20
12647	3
9548	7
18244	15
24374	5
15491	14
29675	4
733	9
35111	16
34727	15
33849	9
36315	4
44222	11
43706	25
9689	12
19457	14
11907	10
40645	3
49602	19
45535	31
2124	34
33954	22
15201	5
57436	7
34676	9
52745	19
14424	2
36741	13
57030	26
1844	10
12976	14
54463	16
56635	7
13377	4
8139	20
18510	16
55172	16
40929	13
20935	13
19373	15
49198	11
26217	10
12125	7
57782	10
12228	11
8903	14
56363	12
10461	15
1088	22
4754	13
7731	4
19617	12
35609	14
49805	7
2242	19
7585	6
50087	6
55362	11
6301	10
5709	16
9202	22
10391	22
18498	12
37261	11
49063	7
16461	15
8440	11
28999	14
37454	15
16550	2
34076	6
27626	3
30732	8
19574	3
36393	23
29615	4
27593	9
43993	27
43859	14
41013	14
37003	2
14498	4
9697	12
15632	9
44652	17
25967	4
54524	11
27473	4
19882	14
28090	10
39943	31
12345	5
51562	6
9838	4
17712	12
25142	14
23689	3
22241	6
28003	13
6322	8
50032	7
23692	23
18416	20
57885	23
34697	16
53188	10
25555	9
12422	7
15927	27
9752	19
28075	32
54356	4
29121	4
54174	7
1971	24
40021	11
15252	10
3252	8
57974	3
39214	13
58012	6
17795	17
3061	12
28555	6
9703	4
15851	9
45186	12
25060	12
47188	33
44666	13
34405	3
2817	13
6415	11
38753	8
44148	12
45451	24
44501	11
13192	1
54536	6
49413	15
39580	11
55558	26
28596	9
11571	13
45666	9
8842	6
20557	23
42094	1
56530	20
40368	24
42332	15
55035	31
17304	4
42643	3
37745	18
23864	7
53568	12
5906	17
1468	15
44207	17
9856	15
42279	6
49770	26
32065	1
12545	33
7347	9
32368	4
14117	15
11612	13
51305	10
35796	3
56896	2
40821	28
49696	6
37394	19
26997	5
2839	20
51248	18
41434	10
11042	6
56564	7
37975	16
2532	15
55775	15
52667	17
10350	13
53701	13
34647	12
56302	3
17732	4
16845	13
22280	21
20328	23
38766	13
56961	25
25320	30
45235	20
37514	20
10773	7
5790	8
13357	9
48220	6
15635	2
20228	16
8653	6
57855	15
51343	4
32672	3
15148	11
22373	6
55018	9
44750	5
56069	5
5681	4
43660	4
54822	20
7144	33
1590	6
30536	1
54243	9
30444	20
31412	23
48560	14
35501	4
32091	22
20227	17
41314	3
24131	37
11837	18
58086	31
10862	24
25313	6
44407	26
50621	17
24281	33
40395	4
24034	43
12684	5
11987	35
20800	16
36820	10
39466	7
41918	21
7578	2
5108	17
11162	3
42307	3
19484	18
5269	9
51298	10
50025	7
39262	20
8	25
956	18
15023	7
31565	7
57247	7
23357	19
15216	3
24159	6
45234	17
6239	5
22227	28
43426	22
28929	10
33350	16
39997	12
27551	5
10053	6
26707	15
35505	2
39548	6
17057	7
28839	2
11655	3
27127	13
12836	3
45723	5
32281	7
2323	6
37534	9
35397	4
5162	11
27099	13
41031	7
19544	8
33433	5
56952	11
58215	5
613	13
21648	7
5796	10
16404	1
6778	4
36265	9
45846	7
15716	10
33352	17
15058	11
18209	4
5005	11
21925	4
26250	1
55184	5
36287	9
14454	6
28960	17
35842	11
10513	9
6418	16
37455	29
45343	25
5194	10
2324	5
16145	13
48475	4
14595	6
50113	7
5791	15
969	3
20480	10
33459	8
27742	4
47253	2
7027	4
33100	12
46058	36
8697	17
28447	2
53431	20
19112	20
31930	6
7562	16
25337	3
15820	6
7972	32
43951	2
582	1
53073	10
35002	3
52333	6
8376	3
4089	3
43620	30
34644	33
38690	14
39108	18
20403	5
15347	11
3270	12
45544	23
39127	11
14869	14
16036	14
8711	5
24422	12
48157	12
17776	2
46926	2
38583	3
34734	21
45252	18
19517	11
42576	4
6885	17
22534	13
3100	17
32995	10
56424	14
8685	15
48177	15
25161	19
35509	23
47506	23
40016	8
56882	9
33597	21
17924	15
10393	20
5133	1
16141	7
1223	9
41312	4
15013	2
16641	6
9008	30
20104	14
3097	12
54354	15
35829	10
35233	57
18673	15
53689	20
21447	4
55894	11
19109	15
27240	21
53041	33
53124	8
46938	3
37183	18
51582	6
28167	15
1463	8
17244	14
52144	2
46497	17
25031	20
43380	13
52541	13
25889	11
25393	16
45934	30
48626	10
43384	14
21674	22
99	9
4921	8
11473	19
1738	18
48914	14
52989	15
19329	2
11931	20
39915	5
4407	36
46679	33
56343	2
38742	1
53582	8
8136	15
28305	6
36599	27
27906	38
20553	15
22862	19
44794	13
25565	17
39573	6
33910	9
26909	5
2919	15
6821	21
26266	11
30269	3
27819	16
27779	16
40801	5
3374	21
24995	12
8502	11
9621	5
10663	1
58290	8
49614	10
24710	5
36797	10
20762	8
51267	4
22839	8
40040	20
49910	3
25509	5
19860	5
7185	7
38585	32
15248	1
13881	5
27116	7
21921	19
33362	14
7474	18
34150	8
40654	7
6998	7
2250	6
53399	21
7966	6
14535	11
2007	34
20882	11
16037	12
11583	27
33688	14
49917	22
52263	21
56123	2
415	9
5812	26
18868	2
11020	16
37032	2
2329	2
40443	4
3593	2
21093	16
55387	14
28275	19
44303	11
19571	10
34275	11
24945	6
55026	12
55555	13
22269	16
4085	15
47785	10
45830	12
16869	14
31564	4
43440	11
53864	7
56013	5
49724	19
36713	25
24683	3
36647	24
46718	14
56256	13
4380	6
27043	5
53196	14
23050	13
53186	10
52823	2
33159	11
43665	8
18638	31
26336	14
30070	7
33253	17
25458	7
31092	6
21524	16
28318	7
3859	9
37738	6
29430	8
50349	21
38143	9
49338	2
855	7
56336	10
29644	11
3958	4
30472	7
18971	3
21872	12
4584	10
11087	3
41193	8
8280	8
16160	21
42778	18
43240	11
16770	22
17857	11
33329	30
3388	6
5803	16
40806	19
49288	22
52953	19
7409	11
25890	9
10828	10
22162	12
48033	16
45573	16
36232	3
44517	5
32870	1
33233	3
7158	2
21538	5
13566	12
3203	9
21950	18
46798	41
50179	18
3650	24
43739	42
12314	9
40010	31
5573	20
9849	1
7410	4
12651	27
32262	12
46856	3
27651	13
16962	1
25012	16
38508	7
55740	14
46238	1
57897	19
44926	13
33405	22
23907	3
46350	17
53106	21
11881	8
41802	11
18832	5
29931	6
49080	23
44412	18
41228	2
10691	7
48842	7
13807	3
35866	7
42696	7
10933	4
43245	28
42536	11
26850	16
38813	7
23114	3
56052	10
31926	11
54014	11
14203	11
28942	11
17102	9
9084	15
4722	7
49810	11
20137	6
3244	8
2657	10
30758	11
28654	16
49949	14
34117	6
5203	4
20671	5
41131	4
42758	6
7554	2
21135	8
51255	34
41741	26
21513	6
54032	18
54972	10
54321	29
744	11
32743	31
14955	19
18235	18
31497	9
55332	14
13037	14
48279	14
51209	7
47806	26
15111	12
2439	6
23666	8
52472	5
17021	5
29811	11
7112	7
18035	53
23598	2
44154	2
27537	13
48163	13
2562	31
14393	6
50852	22
21236	26
38085	14
28384	11
5776	23
54519	13
45223	3
55915	1
41728	1
19383	19
56827	2
49210	6
7289	7
37012	4
35775	2
43818	4
21962	8
29173	5
15550	23
19735	26
13693	24
29916	17
35276	31
49874	9
1152	30
4215	27
31866	6
54170	11
4054	12
8545	13
23875	7
29664	10
31898	20
16566	27
17425	8
4733	7
56931	10
38241	12
6250	21
8808	4
9409	17
52355	21
6867	25
13588	6
55482	5
14861	13
36730	26
35695	12
16228	21
40939	14
29071	17
43539	13
46243	20
16706	7
21243	7
49296	6
6895	3
44933	15
30622	2
21334	5
18034	12
49552	26
50714	7
56990	4
8565	9
25745	16
24100	2
13626	13
13008	12
51941	12
32911	10
57109	11
2540	18
24448	21
9316	4
9412	3
29595	22
21385	3
19119	21
19996	14
24471	8
4583	19
57767	2
524	6
57382	23
20665	7
47493	6
21992	5
28892	2
56968	5
6902	19
10058	4
22341	12
52120	16
22300	10
30377	14
38134	24
8875	11
38133	4
19156	9
13224	1
22516	2
39476	11
54697	17
6349	17
14207	27
49610	1
47273	12
46572	1
49904	16
50119	25
35548	12
36273	4
43923	3
26042	8
17689	5
32287	10
14984	9
39389	3
28249	24
20860	16
4618	12
25903	35
16909	7
48752	9
43467	32
52981	13
44797	10
26517	12
45655	7
56329	11
21839	11
8193	6
4431	5
19228	4
57868	3
42527	4
19197	5
2420	8
48168	5
53726	7
21600	18
50068	19
28078	4
755	2
5268	5
23441	49
55747	19
7907	28
46280	2
25282	2
39054	14
8339	11
52751	6
47889	10
38500	30
3840	7
7593	5
4339	12
28529	2
27474	19
36354	6
34259	16
45674	15
9794	14
22	14
45552	10
39704	8
5844	8
41282	26
57969	13
15735	4
23737	19
6938	7
44678	5
2991	27
43925	19
30923	8
2977	16
26545	12
56616	7
45969	4
13233	15
13083	16
51393	2
35431	5
20630	5
17588	21
567	6
9240	2
50145	2
26659	7
23694	3
8236	3
54906	7
21700	7
55772	8
6031	7
43269	15
12481	14
25730	9
44156	21
36443	5
57423	3
53179	7
8149	15
34360	8
2245	4
43003	1
25513	8
57520	3
11786	6
56161	1
36850	13
14433	18
41246	47
28997	17
13942	22
20714	24
19145	13
37938	3
45398	20
17257	6
38822	2
55615	8
12610	4
10710	3
40829	14
24378	13
27964	9
23457	13
10549	11
29749	21
57841	7
37144	7
18266	5
48091	13
42431	11
51439	11
22597	7
10834	26
49100	10
17749	12
28567	12
47468	17
7121	15
8315	10
49731	16
29080	4
52053	4
40791	2
47531	7
47964	5
34171	22
50263	16
15482	19
57756	26
55119	31
53092	5
30342	19
56794	2
36801	40
51319	5
44481	8
40455	1
39190	9
50121	24
651	7
57623	5
3762	14
44597	5
25116	7
46309	6
2149	14
14435	11
51868	14
14377	16
49714	10
50519	9
7770	3
7225	7
48735	2
36301	16
51985	16
42982	8
57718	10
38236	13
22976	19
5904	3
46453	9
3241	6
52721	10
857	4
31994	9
6790	7
45038	12
23051	10
17841	3
24171	15
41015	1
6266	9
57872	13
55768	7
21231	15
44130	7
12212	46
5074	1
46861	13
39729	9
11147	15
52278	21
11216	22
48532	19
8303	17
44637	4
49579	14
25705	20
41731	7
49697	12
35337	18
43551	17
25960	7
29328	5
56886	9
1499	11
36655	6
43108	18
30509	9
55155	7
39659	6
49108	9
13743	18
51308	6
30438	21
37468	2
41180	8
4160	11
6746	6
11863	17
17953	16
31715	37
27018	16
50663	11
596	6
15130	10
42765	33
17262	15
3489	14
25279	9
4036	6
19479	7
12020	10
7975	4
7946	17
41756	8
21690	29
33651	13
42566	7
27193	6
575	8
17531	2
26212	1
5435	8
49392	6
32261	6
35364	21
46621	5
1148	11
54405	15
33949	20
16533	9
30506	6
35055	8
40047	9
4877	10
33360	7
27451	4
31995	3
26732	6
51503	19
53625	13
40204	8
29295	9
43900	13
13911	9
16488	1
47700	6
46569	8
22457	6
47784	26
47990	9
23539	23
36010	4
23940	12
9767	10
10945	11
29752	4
24664	17
12377	6
33894	7
1449	2
26730	1
55215	6
23400	3
6996	30
40873	13
30173	11
4282	7
41851	14
6768	9
32550	4
19014	10
26257	19
16181	4
33304	20
12151	21
15767	8
6877	5
12804	7
17925	8
10428	8
4804	23
46206	11
36680	8
4743	11
55338	4
39920	4
37740	12
23609	17
21112	19
13383	7
7791	31
23079	20
42375	3
10303	4
18518	5
435	8
29772	7
45900	9
6684	9
25187	6
50459	14
21297	13
7888	9
15440	6
11745	10
22730	7
30915	8
12352	11
5470	4
23773	2
42199	22
46499	35
15077	14
3095	8
40025	10
22821	16
21566	6
24187	9
25304	14
21065	12
28234	6
19595	2
44959	7
13089	5
47156	10
42315	5
39499	5
36504	3
29391	3
41968	7
40944	27
40973	6
23524	4
37038	4
32921	18
29502	5
13480	15
50666	6
27799	21
8216	19
57461	11
22981	6
16072	6
7724	5
267	7
34539	7
22716	5
44974	34
27335	5
21325	21
7447	20
114	6
47125	17
25929	13
34521	8
38358	8
3173	1
25512	6
22464	7
47251	4
45497	18
30015	14
31619	13
31194	4
45158	14
217	13
17718	5
40102	8
29784	13
1915	34
13081	17
20218	13
4389	9
36660	3
33382	27
12324	9
10169	18
6858	9
22399	18
13418	8
30748	7
11302	8
26985	12
15452	8
5747	11
44687	13
55746	11
11278	18
13866	14
47850	4
58330	3
17201	5
30279	7
29542	15
2415	3
37940	19
20793	13
56458	6
11336	4
53351	18
45979	11
48782	18
25248	20
35791	22
41580	11
36501	17
16269	11
55806	14
27796	17
13843	5
48275	4
43123	9
33648	12
56852	2
23757	17
40123	18
21339	1
31742	1
40034	16
44381	7
51784	15
47123	10
31966	5
20297	6
26141	24
21434	8
33621	7
13346	11
55604	23
44235	15
12949	8
39041	3
41230	2
32961	3
14986	4
15443	14
12557	25
5910	14
48383	9
13419	9
9256	8
34444	8
176	16
15357	4
17261	6
49669	13
28666	4
5536	1
8926	11
53312	9
49259	7
353	13
15941	8
51098	13
50529	15
22918	6
46919	7
55115	4
41516	5
20786	1
14999	9
43396	1
1967	1
52182	7
38769	13
6770	2
51855	14
57077	4
3439	26
30627	2
28907	4
52857	6
53931	19
51253	2
45503	10
22541	8
23410	7
47169	10
36940	16
42968	9
48190	17
3649	16
8425	14
50968	9
54330	12
24416	23
38130	12
43456	15
16950	25
55206	8
45939	7
13283	10
40157	9
4257	12
44950	3
17623	2
54933	10
57837	2
54932	23
50919	10
19460	17
28353	10
34796	9
32507	15
13782	19
44214	12
9351	1
38367	20
5180	18
24941	3
24126	13
19300	10
57899	20
15967	6
2887	19
40387	1
7313	3
15171	15
39331	23
5819	11
21251	4
10079	1
48290	4
19258	4
36345	9
52669	2
31551	4
51545	4
7900	1
13106	1
53252	11
8428	3
24205	4
50492	1
31730	12
53143	5
39589	8
14761	11
56823	8
49487	5
45086	2
28668	10
38088	10
37390	13
7922	6
51880	10
21408	6
6364	11
13552	6
53256	19
11974	13
39833	5
17790	5
22176	3
52982	5
3913	11
8047	4
10560	4
6508	19
58160	13
27621	6
51097	19
55789	13
21461	38
5165	16
7908	12
782	10
9822	21
32359	3
57641	14
16078	1
48372	3
26981	15
34750	3
27554	2
39630	2
20828	6
53660	13
33728	5
48399	4
31771	10
31163	10
57960	8
53097	20
35179	10
19770	16
2821	5
10964	10
31750	3
1233	1
26004	6
3763	9
9533	9
35176	1
47377	21
19194	10
15569	11
31166	5
6794	11
54926	13
16940	8
19312	4
8314	14
1711	2
20076	3
55091	5
408	16
44893	1
22919	3
9528	3
2042	4
40927	5
27221	5
41385	31
12732	9
37423	10
3521	10
12615	10
11492	6
39178	5
944	6
13510	10
32241	10
8086	14
46097	20
45654	9
54873	21
5763	14
21644	27
1493	12
48319	28
27622	2
10121	3
42958	7
33472	8
13674	9
12506	6
26179	9
7613	4
765	3
15708	2
4939	4
45129	1
31776	8
49254	9
35635	6
29919	1
51036	10
54319	8
35244	10
39181	33
14289	4
58157	5
17632	16
7905	3
28345	4
14849	5
20888	9
17731	5
23842	9
39365	2
12341	11
47628	4
30156	7
30702	11
38264	7
10030	5
15178	9
47099	19
50257	8
45012	25
10598	15
46647	5
13151	3
9497	9
7999	6
41981	8
8679	14
42167	2
51908	3
42066	10
13475	13
42855	10
56139	9
21730	10
17479	5
52692	7
54401	23
13313	7
55975	2
31313	12
37907	13
55457	17
49018	9
36178	2
10244	1
32305	12
36077	19
43202	11
47881	7
44032	11
28021	5
12650	11
29728	16
53603	10
10203	7
9007	7
41152	1
1785	2
15050	7
40559	5
52733	5
51752	7
43590	4
32252	11
31600	9
20913	14
25153	6
28396	5
39772	2
39807	9
50673	4
45870	4
18088	10
